season,team,date,time,roof,surface,attendance,temp(f),humidity (%),wind(mph),home,wins,losses,predictedToWin,points,pointsGivenUp,possessionTime,firstDowns,3rdDownConv%,4thDownAtt,4thDownConv%,yards,yardsGivenUp,turnovers,rushAtt,rushYds,rushTDs,passAtt,cmp%,passYds,passTDs,passINTs,sacks,allowedSacks,fumbleRec,penalties,opponent,oppWins,oppLosses,oppPoints,oppPointsGivenUp,oppPossessionTime,oppFirstDowns,opp3rdDownConv%,opp4thDownAtt,opp4thDownConv%,oppYards,oppYardsGivenUp,oppTurnovers,oppRushAtt,oppRushYds,oppRushTDs,oppPassAtt,oppCmp%,oppPassYds,oppPassTDs,oppPassINTs,oppSacks,oppAllowedSacks,oppFumbleRec,oppPenalties,win
2015,DAL,2015-12-19,08:26:00,dome,turf,90345,,,,True,4,9,False,17.19,23.38,1868,19.19,32.91,1.00,50.00,335.06,347.88,2.06,25.50,118.12,0.50,33.00,62.51,229.81,1.00,1.38,1.94,2.06,0.19,7.00,NYJ,8,5,24.14,19.57,1837,19.79,40.22,0.93,39.58,359.57,318.50,1.57,28.36,116.79,0.79,36.64,58.61,248.86,2.00,1.14,2.43,1.29,0.86,5.86,False
2015,NYJ,2015-12-19,08:26:00,dome,turf,90345,,,,False,8,5,True,24.14,19.57,1837,19.79,40.22,0.93,39.58,359.57,318.50,1.57,28.36,116.79,0.79,36.64,58.61,248.86,2.00,1.14,2.43,1.29,0.86,5.86,DAL,4,9,17.19,23.38,1868,19.19,32.91,1.00,50.00,335.06,347.88,2.06,25.50,118.12,0.50,33.00,62.51,229.81,1.00,1.38,1.94,2.06,0.19,7.00,True
2015,ARI,2015-12-20,08:31:00,outdoors,grass,69596,37,54,4,False,11,2,True,29.44,21.22,1891,23.00,44.26,0.67,55.00,399.33,333.83,1.83,27.06,112.06,0.94,35.78,62.88,297.72,2.17,1.06,2.11,1.83,0.78,5.83,PHI,6,7,23.56,26.88,1567,21.19,39.12,1.00,51.85,364.38,401.62,1.94,27.62,108.94,0.94,38.94,64.37,271.31,1.44,1.12,2.31,2.31,0.69,6.50,True
2015,ATL,2015-12-20,01:02:00,outdoors,grass,64016,65,60,8,False,6,7,False,21.19,21.56,1939,22.44,46.78,1.19,45.83,374.06,347.62,1.88,26.25,100.38,0.81,38.81,66.32,287.62,1.31,1.06,1.19,2.00,0.50,6.25,JAX,5,8,23.50,28.00,1672,19.56,34.07,0.94,46.67,348.81,375.00,1.75,22.12,92.06,0.31,37.94,58.55,276.75,2.19,1.12,2.25,3.19,0.56,6.56,True
2015,BAL,2015-12-20,01:02:00,outdoors,turf,70791,41,35,5,True,4,9,False,19.64,24.86,1809,20.00,36.46,1.43,53.85,358.29,330.71,1.86,22.36,79.00,0.29,43.36,63.57,289.50,1.36,1.43,2.07,1.29,0.57,7.57,KAN,8,5,25.28,17.44,1889,19.33,38.03,0.61,71.43,332.83,324.17,0.94,28.06,128.89,1.17,30.28,66.28,218.28,1.22,0.44,2.78,2.78,0.44,6.33,False
2015,BUF,2015-12-20,01:03:00,outdoors,grass,80124,43,30,3,False,6,7,True,23.69,22.44,1878,18.56,37.93,1.00,41.67,360.94,356.38,1.19,31.81,152.00,1.19,29.06,65.05,225.00,1.44,0.56,1.31,2.62,0.50,8.94,WAS,6,7,23.88,24.35,1899,19.82,42.93,0.94,54.63,353.82,378.59,1.35,26.29,97.06,0.59,35.35,70.25,271.94,1.82,0.65,2.29,1.94,1.00,6.59,False
2015,CAR,2015-12-20,01:02:00,outdoors,turf,79436,41,37,8,False,13,0,True,32.41,18.88,1947,22.35,44.54,0.53,37.50,368.41,323.41,1.00,33.41,143.41,1.35,30.35,62.49,242.41,2.12,0.59,2.94,1.94,1.00,6.18,NYG,6,7,26.67,27.93,1703,21.13,36.93,0.93,50.00,373.13,417.47,1.33,25.27,102.33,0.33,39.27,63.59,280.20,2.33,0.87,1.33,1.60,0.80,6.27,True
2015,CHI,2015-12-20,01:02:00,outdoors,turf,52421,36,0,3,False,5,8,False,21.00,24.73,1866,19.47,40.90,0.67,58.33,343.53,349.07,1.33,28.40,112.27,0.73,32.80,64.56,242.93,1.40,0.73,2.07,2.20,0.60,6.07,MIN,8,5,22.06,18.38,1831,18.12,37.53,0.75,55.56,314.31,338.31,1.06,29.25,132.75,1.00,28.19,65.76,202.06,0.88,0.50,2.75,2.94,0.56,5.25,False
2015,CIN,2015-12-20,04:25:00,outdoors,grass,70799,52,63,14,False,10,3,True,26.07,16.87,1802,19.60,37.62,0.87,61.67,352.93,335.67,1.20,28.47,111.93,1.13,31.13,66.23,252.33,1.93,0.60,2.60,1.93,0.47,7.07,SFO,4,9,13.79,25.07,1583,16.21,26.30,1.29,42.92,293.64,390.79,1.14,23.86,93.93,0.36,32.14,60.51,221.14,1.00,0.79,1.93,3.43,0.21,7.14,True
2015,CLE,2015-12-20,04:06:00,outdoors,turf,69002,47,56,10,False,3,10,False,15.86,26.86,1816,18.71,39.67,1.64,39.39,322.00,374.86,1.93,23.00,95.50,0.29,37.07,60.08,249.00,1.14,0.71,2.00,3.21,0.71,7.50,SEA,8,5,25.47,17.06,1896,20.88,45.73,0.82,77.78,370.00,278.06,1.06,30.00,131.94,0.53,31.76,67.17,256.24,2.18,0.59,2.18,2.88,0.53,6.82,False
2015,DEN,2015-12-20,04:25:00,outdoors,grass,67234,41,35,8,False,10,3,False,21.47,17.73,1793,18.60,35.95,0.87,37.50,332.73,291.27,1.80,25.87,98.80,0.67,36.40,60.96,250.33,1.20,1.27,3.33,2.47,0.73,7.13,PIT,8,5,25.71,19.71,1773,20.65,36.63,0.76,37.50,401.71,356.24,1.82,23.71,106.41,0.94,37.47,65.12,310.41,1.53,1.29,2.76,2.12,0.88,6.18,False
2015,GNB,2015-12-20,04:05:00,outdoors,grass,55087,54,70,18,False,9,4,True,23.50,20.39,1807,19.94,33.95,1.33,52.78,338.06,348.28,1.06,27.22,118.11,0.56,36.28,61.04,238.67,1.94,0.50,2.89,2.72,0.39,6.44,OAK,6,7,22.40,25.27,1759,19.07,40.00,0.87,40.28,337.00,365.00,1.53,23.07,90.07,0.40,37.80,61.45,261.67,2.20,0.87,2.47,2.00,0.67,8.20,True
2015,HOU,2015-12-20,01:02:00,dome,turf,66083,,,,False,6,7,False,19.94,20.18,1829,20.53,38.76,1.18,23.08,340.59,310.41,1.47,29.24,108.53,0.41,38.41,57.94,247.94,1.71,0.94,2.82,2.29,0.65,6.53,IND,6,7,20.47,25.27,1786,19.47,39.70,0.80,61.11,318.87,379.13,1.73,24.07,86.80,0.40,38.13,58.37,246.47,1.60,1.07,2.20,2.33,0.40,7.07,True
2015,IND,2015-12-20,01:02:00,dome,turf,66083,,,,True,6,7,True,20.47,25.27,1786,19.47,39.70,0.80,61.11,318.87,379.13,1.73,24.07,86.80,0.40,38.13,58.37,246.47,1.60,1.07,2.20,2.33,0.40,7.07,HOU,6,7,19.94,20.18,1829,20.53,38.76,1.18,23.08,340.59,310.41,1.47,29.24,108.53,0.41,38.41,57.94,247.94,1.71,0.94,2.82,2.29,0.65,6.53,False
2015,JAX,2015-12-20,01:02:00,outdoors,grass,64016,65,60,8,True,5,8,True,23.50,28.00,1672,19.56,34.07,0.94,46.67,348.81,375.00,1.75,22.12,92.06,0.31,37.94,58.55,276.75,2.19,1.12,2.25,3.19,0.56,6.56,ATL,6,7,21.19,21.56,1939,22.44,46.78,1.19,45.83,374.06,347.62,1.88,26.25,100.38,0.81,38.81,66.32,287.62,1.31,1.06,1.19,2.00,0.50,6.25,False
2015,KAN,2015-12-20,01:02:00,outdoors,turf,70791,41,35,5,False,8,5,True,25.28,17.44,1889,19.33,38.03,0.61,71.43,332.83,324.17,0.94,28.06,128.89,1.17,30.28,66.28,218.28,1.22,0.44,2.78,2.78,0.44,6.33,BAL,4,9,19.64,24.86,1809,20.00,36.46,1.43,53.85,358.29,330.71,1.86,22.36,79.00,0.29,43.36,63.57,289.50,1.36,1.43,2.07,1.29,0.57,7.57,True
2015,MIA,2015-12-20,04:25:00,outdoors,grass,66676,61,49,11,False,5,8,False,19.38,24.31,1642,18.19,30.06,1.38,29.55,331.69,376.19,1.19,21.50,93.50,0.69,36.75,63.09,264.44,1.50,0.75,1.94,2.81,0.19,8.38,SDG,3,10,20.00,25.00,1898,21.67,42.79,0.93,29.17,373.73,367.33,1.53,24.53,85.73,0.20,41.20,66.58,305.20,1.93,0.87,1.93,2.60,0.60,7.20,False
2015,MIN,2015-12-20,01:02:00,outdoors,turf,52421,36,0,3,True,8,5,True,22.06,18.38,1831,18.12,37.53,0.75,55.56,314.31,338.31,1.06,29.25,132.75,1.00,28.19,65.76,202.06,0.88,0.50,2.75,2.94,0.56,5.25,CHI,5,8,21.00,24.73,1866,19.47,40.90,0.67,58.33,343.53,349.07,1.33,28.40,112.27,0.73,32.80,64.56,242.93,1.40,0.73,2.07,2.20,0.60,6.07,True
2015,NWE,2015-12-20,01:02:00,outdoors,turf,66829,40,41,12,True,11,2,True,29.12,18.69,1809,22.31,42.14,0.94,60.00,380.12,324.50,0.88,23.50,86.50,1.00,40.88,64.19,307.06,2.19,0.50,3.06,2.31,0.62,6.44,TEN,3,10,18.69,26.44,1775,18.62,31.37,0.94,43.33,311.75,342.19,2.06,23.19,92.81,0.62,34.44,63.44,243.31,1.56,1.06,2.44,3.38,0.50,5.81,True
2015,NYG,2015-12-20,01:02:00,outdoors,turf,79436,41,37,8,True,6,7,False,26.67,27.93,1703,21.13,36.93,0.93,50.00,373.13,417.47,1.33,25.27,102.33,0.33,39.27,63.59,280.20,2.33,0.87,1.33,1.60,0.80,6.27,CAR,13,0,32.41,18.88,1947,22.35,44.54,0.53,37.50,368.41,323.41,1.00,33.41,143.41,1.35,30.35,62.49,242.41,2.12,0.59,2.94,1.94,1.00,6.18,False
2015,OAK,2015-12-20,04:05:00,outdoors,grass,55087,54,70,18,True,6,7,False,22.40,25.27,1759,19.07,40.00,0.87,40.28,337.00,365.00,1.53,23.07,90.07,0.40,37.80,61.45,261.67,2.20,0.87,2.47,2.00,0.67,8.20,GNB,9,4,23.50,20.39,1807,19.94,33.95,1.33,52.78,338.06,348.28,1.06,27.22,118.11,0.56,36.28,61.04,238.67,1.94,0.50,2.89,2.72,0.39,6.44,False
2015,PHI,2015-12-20,08:31:00,outdoors,grass,69596,37,54,4,True,6,7,False,23.56,26.88,1567,21.19,39.12,1.00,51.85,364.38,401.62,1.94,27.62,108.94,0.94,38.94,64.37,271.31,1.44,1.12,2.31,2.31,0.69,6.50,ARI,11,2,29.44,21.22,1891,23.00,44.26,0.67,55.00,399.33,333.83,1.83,27.06,112.06,0.94,35.78,62.88,297.72,2.17,1.06,2.11,1.83,0.78,5.83,False
2015,PIT,2015-12-20,04:25:00,outdoors,grass,67234,41,35,8,True,8,5,False,25.71,19.71,1773,20.65,36.63,0.76,37.50,401.71,356.24,1.82,23.71,106.41,0.94,37.47,65.12,310.41,1.53,1.29,2.76,2.12,0.88,6.18,DEN,10,3,21.47,17.73,1793,18.60,35.95,0.87,37.50,332.73,291.27,1.80,25.87,98.80,0.67,36.40,60.96,250.33,1.20,1.27,3.33,2.47,0.73,7.13,True
2015,SDG,2015-12-20,04:25:00,outdoors,grass,66676,61,49,11,True,3,10,True,20.00,25.00,1898,21.67,42.79,0.93,29.17,373.73,367.33,1.53,24.53,85.73,0.20,41.20,66.58,305.20,1.93,0.87,1.93,2.60,0.60,7.20,MIA,5,8,19.38,24.31,1642,18.19,30.06,1.38,29.55,331.69,376.19,1.19,21.50,93.50,0.69,36.75,63.09,264.44,1.50,0.75,1.94,2.81,0.19,8.38,True
2015,SEA,2015-12-20,04:06:00,outdoors,turf,69002,47,56,10,True,8,5,True,25.47,17.06,1896,20.88,45.73,0.82,77.78,370.00,278.06,1.06,30.00,131.94,0.53,31.76,67.17,256.24,2.18,0.59,2.18,2.88,0.53,6.82,CLE,3,10,15.86,26.86,1816,18.71,39.67,1.64,39.39,322.00,374.86,1.93,23.00,95.50,0.29,37.07,60.08,249.00,1.14,0.71,2.00,3.21,0.71,7.50,True
2015,SFO,2015-12-20,04:25:00,outdoors,grass,70799,52,63,14,True,4,9,False,13.79,25.07,1583,16.21,26.30,1.29,42.92,293.64,390.79,1.14,23.86,93.93,0.36,32.14,60.51,221.14,1.00,0.79,1.93,3.43,0.21,7.14,CIN,10,3,26.07,16.87,1802,19.60,37.62,0.87,61.67,352.93,335.67,1.20,28.47,111.93,1.13,31.13,66.23,252.33,1.93,0.60,2.60,1.93,0.47,7.07,False
2015,TEN,2015-12-20,01:02:00,outdoors,turf,66829,40,41,12,False,3,10,False,18.69,26.44,1775,18.62,31.37,0.94,43.33,311.75,342.19,2.06,23.19,92.81,0.62,34.44,63.44,243.31,1.56,1.06,2.44,3.38,0.50,5.81,NWE,11,2,29.12,18.69,1809,22.31,42.14,0.94,60.00,380.12,324.50,0.88,23.50,86.50,1.00,40.88,64.19,307.06,2.19,0.50,3.06,2.31,0.62,6.44,False
2015,WAS,2015-12-20,01:03:00,outdoors,grass,80124,43,30,3,True,6,7,False,23.88,24.35,1899,19.82,42.93,0.94,54.63,353.82,378.59,1.35,26.29,97.06,0.59,35.35,70.25,271.94,1.82,0.65,2.29,1.94,1.00,6.59,BUF,6,7,23.69,22.44,1878,18.56,37.93,1.00,41.67,360.94,356.38,1.19,31.81,152.00,1.19,29.06,65.05,225.00,1.44,0.56,1.31,2.62,0.50,8.94,True
2015,DET,2015-12-21,08:30:00,dome,turf,73017,,,,False,4,9,False,22.38,25.00,1890,21.06,36.41,0.88,50.00,346.69,349.81,1.50,22.12,83.44,0.44,39.50,67.50,278.94,2.06,0.88,2.69,2.75,0.62,6.50,NOR,5,8,25.50,29.75,1881,23.81,47.86,1.00,64.29,403.81,413.44,1.25,24.81,93.19,1.00,41.69,69.13,325.31,2.00,0.75,1.94,2.00,0.81,8.12,True
2015,NOR,2015-12-21,08:30:00,dome,turf,73017,,,,True,5,8,True,25.50,29.75,1881,23.81,47.86,1.00,64.29,403.81,413.44,1.25,24.81,93.19,1.00,41.69,69.13,325.31,2.00,0.75,1.94,2.00,0.81,8.12,DET,4,9,22.38,25.00,1890,21.06,36.41,0.88,50.00,346.69,349.81,1.50,22.12,83.44,0.44,39.50,67.50,278.94,2.06,0.88,2.69,2.75,0.62,6.50,False
2015,PHI,2015-12-26,08:26:00,outdoors,grass,69596,52,72,6,True,6,8,True,23.56,26.88,1567,21.19,39.12,1.00,51.85,364.38,401.62,1.94,27.62,108.94,0.94,38.94,64.37,271.31,1.44,1.12,2.31,2.31,0.69,6.50,WAS,7,7,23.88,24.35,1899,19.82,42.93,0.94,54.63,353.82,378.59,1.35,26.29,97.06,0.59,35.35,70.25,271.94,1.82,0.65,2.29,1.94,1.00,6.59,False
2015,WAS,2015-12-26,08:26:00,outdoors,grass,69596,52,72,6,False,7,7,False,23.88,24.35,1899,19.82,42.93,0.94,54.63,353.82,378.59,1.35,26.29,97.06,0.59,35.35,70.25,271.94,1.82,0.65,2.29,1.94,1.00,6.59,PHI,6,8,23.56,26.88,1567,21.19,39.12,1.00,51.85,364.38,401.62,1.94,27.62,108.94,0.94,38.94,64.37,271.31,1.44,1.12,2.31,2.31,0.69,6.50,True
2015,ARI,2015-12-27,04:25:00,dome,grass,64878,,,,True,12,2,True,29.44,21.22,1891,23.00,44.26,0.67,55.00,399.33,333.83,1.83,27.06,112.06,0.94,35.78,62.88,297.72,2.17,1.06,2.11,1.83,0.78,5.83,GNB,10,4,23.50,20.39,1807,19.94,33.95,1.33,52.78,338.06,348.28,1.06,27.22,118.11,0.56,36.28,61.04,238.67,1.94,0.50,2.89,2.72,0.39,6.44,True
2015,ATL,2015-12-27,01:02:00,dome,turf,70981,,,,True,7,7,False,21.19,21.56,1939,22.44,46.78,1.19,45.83,374.06,347.62,1.88,26.25,100.38,0.81,38.81,66.32,287.62,1.31,1.06,1.19,2.00,0.50,6.25,CAR,14,0,32.41,18.88,1947,22.35,44.54,0.53,37.50,368.41,323.41,1.00,33.41,143.41,1.35,30.35,62.49,242.41,2.12,0.59,2.94,1.94,1.00,6.18,True
2015,BAL,2015-12-27,01:02:00,outdoors,turf,71261,64,87,9,True,4,10,False,19.64,24.86,1809,20.00,36.46,1.43,53.85,358.29,330.71,1.86,22.36,79.00,0.29,43.36,63.57,289.50,1.36,1.43,2.07,1.29,0.57,7.57,PIT,9,5,25.71,19.71,1773,20.65,36.63,0.76,37.50,401.71,356.24,1.82,23.71,106.41,0.94,37.47,65.12,310.41,1.53,1.29,2.76,2.12,0.88,6.18,True
2015,BUF,2015-12-27,01:02:00,outdoors,turf,70172,39,83,11,True,6,8,True,23.69,22.44,1878,18.56,37.93,1.00,41.67,360.94,356.38,1.19,31.81,152.00,1.19,29.06,65.05,225.00,1.44,0.56,1.31,2.62,0.50,8.94,DAL,4,10,17.19,23.38,1868,19.19,32.91,1.00,50.00,335.06,347.88,2.06,25.50,118.12,0.50,33.00,62.51,229.81,1.00,1.38,1.94,2.06,0.19,7.00,True
2015,CAR,2015-12-27,01:02:00,dome,turf,70981,,,,False,14,0,True,32.41,18.88,1947,22.35,44.54,0.53,37.50,368.41,323.41,1.00,33.41,143.41,1.35,30.35,62.49,242.41,2.12,0.59,2.94,1.94,1.00,6.18,ATL,7,7,21.19,21.56,1939,22.44,46.78,1.19,45.83,374.06,347.62,1.88,26.25,100.38,0.81,38.81,66.32,287.62,1.31,1.06,1.19,2.00,0.50,6.25,False
2015,CHI,2015-12-27,01:03:00,outdoors,grass,63734,83,59,13,False,5,9,False,21.00,24.73,1866,19.47,40.90,0.67,58.33,343.53,349.07,1.33,28.40,112.27,0.73,32.80,64.56,242.93,1.40,0.73,2.07,2.20,0.60,6.07,TAM,6,8,21.38,26.06,1740,21.00,40.78,0.81,50.00,375.88,340.38,1.75,28.44,135.12,0.75,33.44,58.97,252.62,1.38,0.94,2.38,1.69,0.75,8.94,True
2015,CLE,2015-12-27,01:03:00,outdoors,grass,69115,36,91,16,False,3,11,False,15.86,26.86,1816,18.71,39.67,1.64,39.39,322.00,374.86,1.93,23.00,95.50,0.29,37.07,60.08,249.00,1.14,0.71,2.00,3.21,0.71,7.50,KAN,9,5,25.28,17.44,1889,19.33,38.03,0.61,71.43,332.83,324.17,0.94,28.06,128.89,1.17,30.28,66.28,218.28,1.22,0.44,2.78,2.78,0.44,6.33,False
2015,DAL,2015-12-27,01:02:00,outdoors,turf,70172,39,83,11,False,4,10,False,17.19,23.38,1868,19.19,32.91,1.00,50.00,335.06,347.88,2.06,25.50,118.12,0.50,33.00,62.51,229.81,1.00,1.38,1.94,2.06,0.19,7.00,BUF,6,8,23.69,22.44,1878,18.56,37.93,1.00,41.67,360.94,356.38,1.19,31.81,152.00,1.19,29.06,65.05,225.00,1.44,0.56,1.31,2.62,0.50,8.94,False
2015,DET,2015-12-27,01:03:00,dome,turf,61313,,,,True,5,9,True,22.38,25.00,1890,21.06,36.41,0.88,50.00,346.69,349.81,1.50,22.12,83.44,0.44,39.50,67.50,278.94,2.06,0.88,2.69,2.75,0.62,6.50,SFO,4,10,13.79,25.07,1583,16.21,26.30,1.29,42.92,293.64,390.79,1.14,23.86,93.93,0.36,32.14,60.51,221.14,1.00,0.79,1.93,3.43,0.21,7.14,True
2015,GNB,2015-12-27,04:25:00,dome,grass,64878,,,,False,10,4,False,23.50,20.39,1807,19.94,33.95,1.33,52.78,338.06,348.28,1.06,27.22,118.11,0.56,36.28,61.04,238.67,1.94,0.50,2.89,2.72,0.39,6.44,ARI,12,2,29.44,21.22,1891,23.00,44.26,0.67,55.00,399.33,333.83,1.83,27.06,112.06,0.94,35.78,62.88,297.72,2.17,1.06,2.11,1.83,0.78,5.83,False
2015,HOU,2015-12-27,01:02:00,outdoors,grass,62153,73,75,15,False,7,7,True,19.94,20.18,1829,20.53,38.76,1.18,23.08,340.59,310.41,1.47,29.24,108.53,0.41,38.41,57.94,247.94,1.71,0.94,2.82,2.29,0.65,6.53,TEN,3,11,18.69,26.44,1775,18.62,31.37,0.94,43.33,311.75,342.19,2.06,23.19,92.81,0.62,34.44,63.44,243.31,1.56,1.06,2.44,3.38,0.50,5.81,True
2015,IND,2015-12-27,01:02:00,outdoors,grass,65482,82,69,15,False,6,8,False,20.47,25.27,1786,19.47,39.70,0.80,61.11,318.87,379.13,1.73,24.07,86.80,0.40,38.13,58.37,246.47,1.60,1.07,2.20,2.33,0.40,7.07,MIA,5,9,19.38,24.31,1642,18.19,30.06,1.38,29.55,331.69,376.19,1.19,21.50,93.50,0.69,36.75,63.09,264.44,1.50,0.75,1.94,2.81,0.19,8.38,True
2015,JAX,2015-12-27,04:05:00,dome,turf,73064,,,,False,5,9,False,23.50,28.00,1672,19.56,34.07,0.94,46.67,348.81,375.00,1.75,22.12,92.06,0.31,37.94,58.55,276.75,2.19,1.12,2.25,3.19,0.56,6.56,NOR,5,9,25.50,29.75,1881,23.81,47.86,1.00,64.29,403.81,413.44,1.25,24.81,93.19,1.00,41.69,69.13,325.31,2.00,0.75,1.94,2.00,0.81,8.12,False
2015,KAN,2015-12-27,01:03:00,outdoors,grass,69115,36,91,16,True,9,5,True,25.28,17.44,1889,19.33,38.03,0.61,71.43,332.83,324.17,0.94,28.06,128.89,1.17,30.28,66.28,218.28,1.22,0.44,2.78,2.78,0.44,6.33,CLE,3,11,15.86,26.86,1816,18.71,39.67,1.64,39.39,322.00,374.86,1.93,23.00,95.50,0.29,37.07,60.08,249.00,1.14,0.71,2.00,3.21,0.71,7.50,True
2015,MIA,2015-12-27,01:02:00,outdoors,grass,65482,82,69,15,True,5,9,True,19.38,24.31,1642,18.19,30.06,1.38,29.55,331.69,376.19,1.19,21.50,93.50,0.69,36.75,63.09,264.44,1.50,0.75,1.94,2.81,0.19,8.38,IND,6,8,20.47,25.27,1786,19.47,39.70,0.80,61.11,318.87,379.13,1.73,24.07,86.80,0.40,38.13,58.37,246.47,1.60,1.07,2.20,2.33,0.40,7.07,False
2015,MIN,2015-12-27,08:30:00,outdoors,turf,52455,13,0,8,True,9,5,True,22.06,18.38,1831,18.12,37.53,0.75,55.56,314.31,338.31,1.06,29.25,132.75,1.00,28.19,65.76,202.06,0.88,0.50,2.75,2.94,0.56,5.25,NYG,6,8,26.67,27.93,1703,21.13,36.93,0.93,50.00,373.13,417.47,1.33,25.27,102.33,0.33,39.27,63.59,280.20,2.33,0.87,1.33,1.60,0.80,6.27,True
2015,NOR,2015-12-27,04:05:00,dome,turf,73064,,,,True,5,9,True,25.50,29.75,1881,23.81,47.86,1.00,64.29,403.81,413.44,1.25,24.81,93.19,1.00,41.69,69.13,325.31,2.00,0.75,1.94,2.00,0.81,8.12,JAX,5,9,23.50,28.00,1672,19.56,34.07,0.94,46.67,348.81,375.00,1.75,22.12,92.06,0.31,37.94,58.55,276.75,2.19,1.12,2.25,3.19,0.56,6.56,True
2015,NYG,2015-12-27,08:30:00,outdoors,turf,52455,13,0,8,False,6,8,False,26.67,27.93,1703,21.13,36.93,0.93,50.00,373.13,417.47,1.33,25.27,102.33,0.33,39.27,63.59,280.20,2.33,0.87,1.33,1.60,0.80,6.27,MIN,9,5,22.06,18.38,1831,18.12,37.53,0.75,55.56,314.31,338.31,1.06,29.25,132.75,1.00,28.19,65.76,202.06,0.88,0.50,2.75,2.94,0.56,5.25,False
2015,PIT,2015-12-27,01:02:00,outdoors,turf,71261,64,87,9,False,9,5,False,25.71,19.71,1773,20.65,36.63,0.76,37.50,401.71,356.24,1.82,23.71,106.41,0.94,37.47,65.12,310.41,1.53,1.29,2.76,2.12,0.88,6.18,BAL,4,10,19.64,24.86,1809,20.00,36.46,1.43,53.85,358.29,330.71,1.86,22.36,79.00,0.29,43.36,63.57,289.50,1.36,1.43,2.07,1.29,0.57,7.57,False
2015,SEA,2015-12-27,04:26:00,outdoors,turf,69080,37,86,,True,9,5,True,25.47,17.06,1896,20.88,45.73,0.82,77.78,370.00,278.06,1.06,30.00,131.94,0.53,31.76,67.17,256.24,2.18,0.59,2.18,2.88,0.53,6.82,STL,6,8,17.57,20.71,1633,14.43,26.78,0.79,30.55,291.21,366.71,1.57,25.71,118.79,1.00,28.71,59.04,180.86,0.79,0.79,2.79,1.21,0.93,7.07,False
2015,SFO,2015-12-27,01:03:00,dome,turf,61313,,,,False,4,10,False,13.79,25.07,1583,16.21,26.30,1.29,42.92,293.64,390.79,1.14,23.86,93.93,0.36,32.14,60.51,221.14,1.00,0.79,1.93,3.43,0.21,7.14,DET,5,9,22.38,25.00,1890,21.06,36.41,0.88,50.00,346.69,349.81,1.50,22.12,83.44,0.44,39.50,67.50,278.94,2.06,0.88,2.69,2.75,0.62,6.50,False
2015,STL,2015-12-27,04:26:00,outdoors,turf,69080,37,86,,False,6,8,False,17.57,20.71,1633,14.43,26.78,0.79,30.55,291.21,366.71,1.57,25.71,118.79,1.00,28.71,59.04,180.86,0.79,0.79,2.79,1.21,0.93,7.07,SEA,9,5,25.47,17.06,1896,20.88,45.73,0.82,77.78,370.00,278.06,1.06,30.00,131.94,0.53,31.76,67.17,256.24,2.18,0.59,2.18,2.88,0.53,6.82,True
2015,TAM,2015-12-27,01:03:00,outdoors,grass,63734,83,59,13,True,6,8,True,21.38,26.06,1740,21.00,40.78,0.81,50.00,375.88,340.38,1.75,28.44,135.12,0.75,33.44,58.97,252.62,1.38,0.94,2.38,1.69,0.75,8.94,CHI,5,9,21.00,24.73,1866,19.47,40.90,0.67,58.33,343.53,349.07,1.33,28.40,112.27,0.73,32.80,64.56,242.93,1.40,0.73,2.07,2.20,0.60,6.07,False
2015,TEN,2015-12-27,01:02:00,outdoors,grass,62153,73,75,15,True,3,11,False,18.69,26.44,1775,18.62,31.37,0.94,43.33,311.75,342.19,2.06,23.19,92.81,0.62,34.44,63.44,243.31,1.56,1.06,2.44,3.38,0.50,5.81,HOU,7,7,19.94,20.18,1829,20.53,38.76,1.18,23.08,340.59,310.41,1.47,29.24,108.53,0.41,38.41,57.94,247.94,1.71,0.94,2.82,2.29,0.65,6.53,False
2015,ARI,2016-01-03,04:25:00,dome,grass,64646,,,,True,13,2,True,29.44,21.22,1891,23.00,44.26,0.67,55.00,399.33,333.83,1.83,27.06,112.06,0.94,35.78,62.88,297.72,2.17,1.06,2.11,1.83,0.78,5.83,SEA,9,6,25.47,17.06,1896,20.88,45.73,0.82,77.78,370.00,278.06,1.06,30.00,131.94,0.53,31.76,67.17,256.24,2.18,0.59,2.18,2.88,0.53,6.82,False
2015,ATL,2016-01-03,01:02:00,dome,turf,69699,,,,True,8,7,True,21.19,21.56,1939,22.44,46.78,1.19,45.83,374.06,347.62,1.88,26.25,100.38,0.81,38.81,66.32,287.62,1.31,1.06,1.19,2.00,0.50,6.25,NOR,6,9,25.50,29.75,1881,23.81,47.86,1.00,64.29,403.81,413.44,1.25,24.81,93.19,1.00,41.69,69.13,325.31,2.00,0.75,1.94,2.00,0.81,8.12,False
2015,BAL,2016-01-03,01:02:00,outdoors,turf,57254,35,67,7,False,5,10,False,19.64,24.86,1809,20.00,36.46,1.43,53.85,358.29,330.71,1.86,22.36,79.00,0.29,43.36,63.57,289.50,1.36,1.43,2.07,1.29,0.57,7.57,CIN,11,4,26.07,16.87,1802,19.60,37.62,0.87,61.67,352.93,335.67,1.20,28.47,111.93,1.13,31.13,66.23,252.33,1.93,0.60,2.60,1.93,0.47,7.07,False
